sampledSeconds_0,sampledSeconds_1,sampledSeconds_2,sampledSeconds_3,traveltime_0,traveltime_1,traveltime_2,traveltime_3,overlapTraveltime_0,overlapTraveltime_1,overlapTraveltime_2,overlapTraveltime_3,density_0,density_1,density_2,density_3,laneDensity_0,laneDensity_1,laneDensity_2,laneDensity_3,occupancy_0,occupancy_1,occupancy_2,occupancy_3,waitingTime_0,waitingTime_1,waitingTime_2,waitingTime_3,timeLoss_0,timeLoss_1,timeLoss_2,timeLoss_3,speed_0,speed_1,speed_2,speed_3,speedRelative_0,speedRelative_1,speedRelative_2,speedRelative_3,entered_0,entered_1,entered_2,entered_3,left_0,left_1,left_2,left_3,Avg_Vehicle_on_the_lane_0,Avg_Vehicle_on_the_lane_1,Avg_Vehicle_on_the_lane_2,Avg_Vehicle_on_the_lane_3,Avg_Volume_0,Avg_Volume_1,Avg_Volume_2,Avg_Volume_3,Total_travelled_distance_0,Total_travelled_distance_1,Total_travelled_distance_2,Total_travelled_distance_3,Avg_waitingtime_0,Avg_waitingtime_1,Avg_waitingtime_2,Avg_waitingtime_3,Prev_lat_sig_0,Prev_lat_sig_1,Prev_lat_sig_2,Prev_lat_sig_3,Prev_lon_sig_0,Prev_lon_sig_1,Prev_lon_sig_2,Prev_lon_sig_3,Next_lat_sig_0,Next_lat_sig_1,Next_lat_sig_2,Next_lat_sig_3,Next_lon_sig_0,Next_lon_sig_1,Next_lon_sig_2,Next_lon_sig_3,Prev_include_edge_cnt_0,Prev_include_edge_cnt_1,Prev_include_edge_cnt_2,Prev_include_edge_cnt_3,Next_include_edge_cnt_0,Next_include_edge_cnt_1,Next_include_edge_cnt_2,Next_include_edge_cnt_3,Green_time_0,Green_time_1,Green_time_2,Green_time_3,Length_0,Length_1,Length_2,Length_3,Speed_limit_0,Speed_limit_1,Speed_limit_2,Speed_limit_3,priority_0,priority_1,priority_2,priority_3,time
0,-1,24.25,40,0,-1,14.13,51393.02,0,-1,14.75,57289.42,0,-1,21.12,114.73,0,-1,5.28,28.68,0,-1,2.53,14.34,0,-1,0,40,0,-1,3.66,40,0,-1,10.07,0,0,-1,0.73,0,0,-1,1,0,0,-1,2,0,0,-1,0,0.125,0,-1,0,20.56068,0,-1,0,1.99,0,-1,0,0,213046.77,0,212989.97,213098.26,451255.58,0,451459.17,451297.86,212989.97,213098.26,213067.1,212975.57,451459.17,451297.86,451176.18,451424.61,4,-1,4,4,4,2,3,2,38,-1,38,37,24.32,-1,143.49,43.58,13.89,-1,13.89,13.89,7,-1,7,6,1184
0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,1,0,0,-1,499.43628,0,0,-1,43.92,0,0,-1,0,0,0,-1,213095.72,213001.5,213023.53,0,451124.24,451125.4,451299.65,0,213046.77,0,213095.72,213001.5,451255.58,0,451124.24,451125.4,3,2,3,-1,3,-1,3,2,38,37,38,-1,39.58,70,105.66,-1,13.89,13.89,13.89,-1,7,5,7,-1,1184
22.76,-1,79.73,0,8.06,-1,24.78,0,8.39,-1,25.04,0,24.37,-1,45.2,0,8.12,-1,22.6,0,3.94,-1,11.21,0,0,-1,0,0,1.84,-1,37.22,0,14.51,-1,9,0,0.87,-1,0.54,0,1,-1,0,0,3,-1,4,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,211779.55,0,211641.52,211806.67,452558.81,0,452890.24,452708.18,211641.52,211806.67,211805.72,0,452890.24,452708.18,452496.12,0,3,-1,2,3,1,2,2,-1,35,-1,6,34,116.77,-1,220.5,50.03,16.67,-1,16.67,19.44,7,-1,7,6,1192
0,0,-1,8,0,0,-1,4095.72,0,0,-1,4357.47,0,0,-1,12.78,0,0,-1,4.26,0,0,-1,2.13,0,0,-1,7,0,0,-1,7.99,0,0,-1,0.02,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,211987.12,211931.47,0,212060.38,452728.88,452763.22,0,452807.52,0,212060.38,211987.12,211931.47,0,452807.52,452728.88,452763.22,3,2,-1,3,-1,2,2,2,34,35,-1,6,42.65,32.87,-1,78.24,22.22,22.22,-1,22.22,6,6,-1,6,1192
80.84,8.98,0,0,79.29,8722.76,0,0,87.1,354.53,0,0,198.93,5.62,0,0,66.31,1.87,0,0,32.51,0.89,0,0,62,8,0,0,76.99,8.18,0,0,0.64,0.58,0,0,0.05,0.03,0,0,3,0,0,0,0,1,0,0,0,0,0,0.125,0,0,0,6.58476,0,0,0,2.01,0,0,0,0,212259.57,212060.38,212173.41,212297.49,452906.34,452807.52,452984.81,453068.45,212173.41,212297.49,212259.57,212060.38,452984.81,453068.45,452906.34,452807.52,3,3,2,3,2,2,2,2,29,29,29,29,50.8,199.73,23.46,136.71,13.89,22.22,8.33,13.89,6,6,4,6,1192
7.19,8,0.84,-1,5.85,0,0.9,-1,6.28,100000,1.25,-1,11.25,34.55,8.31,-1,2.81,11.52,2.08,-1,1.33,5.76,0.82,-1,0,8,0,-1,0.49,8,0.02,-1,13.52,0,14.06,-1,0.97,0,1.01,-1,1,0,0,-1,1,0,1,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,213095.21,212991.19,213015.67,0,453261.13,453340.21,453386.75,0,213015.67,0,213095.21,212991.19,453386.75,0,453261.13,453340.21,4,3,4,-1,3,-1,3,2,24,24,24,-1,79.92,28.94,12.63,-1,13.89,13.89,13.89,-1,6,5,6,-1,1192
2.88,-1,17.12,24,1.06,-1,8.24,0,1.6,-1,8.58,100000,36.91,-1,17.35,16.6,12.3,-1,4.34,5.53,4.5,-1,2.07,2.77,0,-1,0,24,0.74,-1,0.84,24,9.24,-1,14.96,0,0.55,-1,1.08,0,1,-1,4,0,2,-1,2,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,211859.48,0,213181.76,213435.07,452368.23,0,453101.95,453003.92,211846.53,213435.07,213254.25,0,452396.24,453003.92,452951.85,0,3,-1,4,3,2,3,3,-1,38,-1,38,37,9.75,-1,123.3,180.76,16.67,-1,13.89,8.33,7,-1,6,4,1192
2.17,-1,12.66,0,12.5,-1,3.96,0,12.84,-1,4.29,0,1.58,-1,27.77,0,0.79,-1,6.94,0,0.36,-1,3.15,0,0,-1,0,0,0.06,-1,1.18,0,13.76,-1,14.46,0,0.83,-1,0.87,0,0,-1,4,0,1,-1,3,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,211846.53,0,211823.4,211987.98,452396.24,0,452452.84,452434.73,211641.52,211987.98,211859.48,0,452890.24,452434.73,452368.23,0,2,-1,4,3,1,2,3,-1,35,-1,6,34,171.69,-1,56.98,126.01,16.67,-1,16.67,22.22,7,-1,7,6,1192
9.04,0,29.74,3.15,5.13,0,24.29,0.56,5.52,0,25.46,1.05,10.67,0,35.98,60.84,5.34,0,7.2,12.17,2.53,0,3.55,3.33,0,0,8,0,1.2,0,21.16,0.4,20.09,0,4.25,10.93,0.9,0,0.31,0.79,2,0,2,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211894.68,211811.17,211859.48,211916.36,452070.56,452200.19,452368.23,452225.77,211859.48,212063.04,211805.72,211440.39,452368.23,452221.08,452496.12,452103.95,2,5,5,5,3,3,2,3,29,29,29,29,105.91,54.72,103.34,6.47,22.22,13.89,13.89,13.89,6,9,7,9,1192
0,-1,56,97.96,0,-1,0,26.32,0,-1,100000,26.88,0,-1,142.28,71.95,0,-1,47.43,23.98,0,-1,22.49,11.69,0,-1,56,6,0,-1,56,49.02,0,-1,0,6.52,0,-1,0,0.47,0,-1,0,3,0,-1,0,6,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,212852.99,0,212804.38,213026.06,452415.03,0,452496,452484.71,212748.61,0,212852.99,212747.44,452551.29,0,452415.03,452404.17,3,-1,3,3,2,-1,3,3,30,-1,20,26,12.1,-1,49.2,170.18,13.89,-1,13.89,13.89,6,-1,6,9,1192
0,59.84,0,-1,0,99.76,0,-1,0,101.6,0,-1,0,27.6,0,-1,0,9.2,0,-1,0,4.57,0,-1,0,47,0,-1,0,48.46,0,-1,0,2.72,0,-1,0,0.2,0,-1,0,2,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,212873.56,212590.49,212838.9,0,452361.55,452311.76,452442.96,0,212838.9,212929.98,212873.56,0,452442.96,452448.84,452361.55,0,2,3,3,-1,3,3,2,-1,38,37,6,-1,43.73,271,12.1,-1,13.89,13.89,13.89,-1,6,9,6,-1,1192
0,-1,40.58,80,0,-1,12.17,100000,0,-1,12.66,100000,0,-1,40.08,117.56,0,-1,13.36,39.19,0,-1,6.45,19.59,0,-1,0,80,0,-1,8.93,80,0,-1,10.39,0,0,-1,0.75,0,0,-1,2,0,0,-1,4,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,213383.65,0,213359.56,213516.3,452432.38,0,452604.78,452465.64,213359.56,0,213383.65,213242.67,452604.78,0,452432.38,452467.92,4,-1,3,3,3,-1,4,3,38,-1,38,37,15.35,-1,126.57,85.06,13.89,-1,13.89,13.89,6,-1,6,7,1192
4.53,19.63,14.43,-1,6.49,6.9,1.82,-1,6.87,7.53,2.4,-1,6.47,48.12,117.55,-1,3.24,16.04,29.39,-1,1.55,7.62,11.27,-1,0,3,0,-1,0.21,9.95,5.62,-1,13.48,7.44,8.47,-1,0.97,0.54,0.61,-1,1,3,5,-1,0,1,6,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,213389.93,213283.12,213385.29,0,452295.98,452440.1,452459.55,0,213385.29,213517.96,213385.89,0,452459.55,452439.18,452331.24,0,2,3,4,-1,4,3,2,-1,38,37,38,-1,87.56,51,15.35,-1,13.89,13.89,13.89,-1,6,8,6,-1,1192
8,8,48,3.67,7887.34,8.26,0,7.81,11368.07,8.97,100000,8.64,88.26,9.41,139.79,4.39,44.13,3.14,46.6,1.1,22.07,1.46,22.84,0.82,8,0,48,0,8,0.84,48,0.26,0,12.4,0,13.17,0,0.89,0,0.95,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211748.74,211644.12,211775.72,211876.01,451769.58,451841.31,451853.73,451748.32,211775.72,212021.04,211748.74,211644.12,451853.73,451702.13,451769.58,451841.31,2,3,3,4,2,3,2,2,29,29,29,29,11.33,106.25,42.92,104.53,8.33,13.89,22.22,13.89,5,7,6,7,1192
0,0,16,4.96,0,0,0,4.57,0,0,100000,4.96,0,0,21.65,10.85,0,0,10.83,3.62,0,0,5.41,1.66,0,0,16,0,0,0,16,0.29,0,0,0,12.53,0,0,0,0.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211785.99,211732.56,211736.94,211841.83,451141.95,451158.93,451276.89,451199.27,211736.94,211841.83,211785.99,211318.99,451276.89,451199.27,451141.95,451077.68,2,3,2,3,2,2,2,2,37,38,37,38,23.38,34.45,92.36,57.17,8.33,13.89,8.33,13.89,5,6,5,6,1192
21.23,0,-1,0,24.94,0,-1,0,27.06,0,-1,0,45.24,0,-1,0,11.31,0,-1,0,5.61,0,-1,0,16,0,-1,0,17.98,0,-1,0,2.35,0,-1,0,0.17,0,-1,0,1,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,213617.16,213517.45,0,213621.13,452036.04,452080.24,0,452132.51,0,213665.4,211805.72,213494.63,0,452155.71,452496.12,452087.44,4,5,-1,4,-1,3,2,4,37,38,-1,38,58.66,37.37,-1,26.84,13.89,13.89,-1,13.89,6,7,-1,7,1192
-1,12.92,8.33,0,-1,10.86,4.77,0,-1,12.04,5.66,0,-1,13.92,38.82,0,-1,3.48,12.94,0,-1,1.58,6.17,0,-1,0,1,0,-1,2.29,4.95,0,-1,10.05,5.62,0,-1,0.72,0.4,0,-1,1,2,0,-1,2,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,213281.6,213399.22,213494.63,0,452005.7,452105.64,452087.44,213399.22,213484.54,0,213281.6,452105.64,452072.34,0,452005.7,-1,4,3,4,2,3,-1,3,-1,38,37,38,-1,115.99,26.81,64.56,-1,13.89,13.89,13.89,-1,7,6,7,1192
-1,0,8,0,-1,0,13.2,0,-1,0,13.82,0,-1,0,9.38,0,-1,0,4.69,0,-1,0,2.34,0,-1,0,0,0,-1,0,0.59,0,-1,0,8.08,0,-1,0,0.97,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,212651.04,212671.78,212801.8,0,451704.74,451811.25,451707.22,212671.78,212801.8,0,212651.04,451811.25,451707.22,0,451704.74,-1,2,2,2,2,2,-1,3,-1,38,37,38,-1,63.67,106.63,49.17,-1,13.89,8.33,13.89,-1,7,4,7,1192
3.85,0,0,-1,3.81,0,0,-1,4.26,0,0,-1,10.8,0,0,-1,2.16,0,0,-1,1.02,0,0,-1,0,0,0,-1,0.19,0,0,-1,11.62,0,0,-1,0.84,0,0,-1,0,0,0,-1,1,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,213001.95,212954.11,213124.36,0,451493.45,451613.82,451697.44,0,213124.36,0,212989.38,212965.6,451697.44,0,451522.35,451626.45,5,5,3,-1,3,-1,3,3,36,15,36,-1,44.56,24.71,83.82,-1,13.89,13.89,13.89,-1,7,7,7,-1,1192
112.28,8,0,-1,78.35,0,0,-1,76.97,100000,0,-1,97.63,111.98,0,-1,24.41,37.33,0,-1,12.09,18.66,0,-1,24,8,0,-1,95.2,8,0,-1,1.93,0,0,-1,0.14,0,0,-1,0,0,0,-1,3,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,213023.53,212969.58,212989.38,0,451299.65,451449.54,451522.35,0,213001.95,0,213023.53,212893.09,451493.45,0,451299.65,451433.2,4,3,3,-1,3,-1,4,2,38,37,38,-1,143.76,8.93,49.75,-1,13.89,13.89,13.89,-1,7,6,7,-1,1192
0,-1,7.54,40,0,-1,11.51,0,0,-1,13.02,100000,0,-1,6.57,114.73,0,-1,1.64,28.68,0,-1,0.74,14.34,0,-1,0,40,0,-1,1.11,40,0,-1,11.4,0,0,-1,0.82,0,0,-1,0,0,0,-1,2,0,0,-1,0,0.125,0,-1,0,20.56068,0,-1,0,1.99,0,-1,0,0,213046.77,0,212989.97,213098.26,451255.58,0,451459.17,451297.86,212989.97,213098.26,213067.1,212975.57,451459.17,451297.86,451176.18,451424.61,4,-1,4,4,4,2,3,2,38,-1,38,37,24.32,-1,143.49,43.58,13.89,-1,13.89,13.89,7,-1,7,6,1192
16.17,0,0,-1,6.69,0,0,-1,7.17,0,0,-1,51.07,0,0,-1,17.02,0,0,-1,8.29,0,0,-1,0,0,0,-1,9.61,0,0,-1,6.22,0,0,-1,0.45,0,0,-1,0,0,0,-1,2,0,0,-1,1,0,0,-1,499.43628,0,0,-1,43.92,0,0,-1,0,0,0,-1,213095.72,213001.5,213023.53,0,451124.24,451125.4,451299.65,0,213046.77,0,213095.72,213001.5,451255.58,0,451124.24,451125.4,3,2,3,-1,3,-1,3,2,38,37,38,-1,39.58,70,105.66,-1,13.89,13.89,13.89,-1,7,5,7,-1,1192
3.48,-1,43.9,0,8.59,-1,16.36,0,9,-1,16.7,0,3.72,-1,24.89,0,1.24,-1,12.44,0,0.59,-1,6.12,0,0,-1,0,0,0.16,-1,9.54,0,13.53,-1,13.5,0,0.81,-1,0.81,0,0,-1,0,0,1,-1,4,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,211779.55,0,211641.52,211806.67,452558.81,0,452890.24,452708.18,211641.52,211806.67,211805.72,0,452890.24,452708.18,452496.12,0,3,-1,2,3,1,2,2,-1,35,-1,6,34,116.77,-1,220.5,50.03,16.67,-1,16.67,19.44,7,-1,7,6,1200
0,0,-1,8,0,0,-1,0,0,0,-1,100000,0,0,-1,12.78,0,0,-1,4.26,0,0,-1,2.13,0,0,-1,8,0,0,-1,8,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,211987.12,211931.47,0,212060.38,452728.88,452763.22,0,452807.52,0,212060.38,211987.12,211931.47,0,452807.52,452728.88,452763.22,3,2,-1,3,-1,2,2,2,34,35,-1,6,42.65,32.87,-1,78.24,22.22,22.22,-1,22.22,6,6,-1,6,1200
88,5.71,0,0,36174.4,875.97,0,0,39734.87,194.76,0,0,216.54,3.57,0,0,72.18,1.19,0,0,35.95,0.54,0,0,88,4,0,0,87.99,5.1,0,0,0,1.05,0,0,0,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0.125,0,0,0,6.58476,0,0,0,2.01,0,0,0,0,212259.57,212060.38,212173.41,212297.49,452906.34,452807.52,452984.81,453068.45,212173.41,212297.49,212259.57,212060.38,452984.81,453068.45,452906.34,452807.52,3,3,2,3,2,2,2,2,29,29,29,29,50.8,199.73,23.46,136.71,13.89,22.22,8.33,13.89,6,6,4,6,1200
22.66,8,0,-1,6.4,0,0,-1,6.93,100000,0,-1,35.45,34.55,0,-1,8.86,11.52,0,-1,5.54,5.76,0,-1,0,8,0,-1,1.19,8,0,-1,12.51,0,0,-1,0.9,0,0,-1,5,0,0,-1,2,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,213095.21,212991.19,213015.67,0,453261.13,453340.21,453386.75,0,213015.67,0,213095.21,212991.19,453386.75,0,453261.13,453340.21,4,3,4,-1,3,-1,3,2,24,24,24,-1,79.92,28.94,12.63,-1,13.89,13.89,13.89,-1,6,5,6,-1,1200
0,-1,31.73,24,0,-1,9.47,0,0,-1,9.83,100000,0,-1,32.17,16.6,0,-1,8.04,5.53,0,-1,3.88,2.77,0,-1,0,24,0,-1,1.72,24,0,-1,13.05,0,0,-1,0.94,0,0,-1,3,0,0,-1,2,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,211859.48,0,213181.76,213435.07,452368.23,0,453101.95,453003.92,211846.53,213435.07,213254.25,0,452396.24,453003.92,452951.85,0,3,-1,4,3,2,3,3,-1,38,-1,38,37,9.75,-1,123.3,180.76,16.67,-1,13.89,8.33,7,-1,6,4,1200
6.83,-1,20.14,0,10.46,-1,4.27,0,10.77,-1,4.71,0,4.97,-1,44.17,0,2.49,-1,11.04,0,1.22,-1,5.1,0,0,-1,0,0,0.23,-1,3.84,0,16.41,-1,13.17,0,0.98,-1,0.79,0,1,-1,5,0,0,-1,4,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,211846.53,0,211823.4,211987.98,452396.24,0,452452.84,452434.73,211641.52,211987.98,211859.48,0,452890.24,452434.73,452368.23,0,2,-1,4,3,1,2,3,-1,35,-1,6,34,171.69,-1,56.98,126.01,16.67,-1,16.67,22.22,7,-1,7,6,1200
16.16,11.04,50.79,1.12,6.92,4.88,22.63,0.62,7.5,5.52,23.72,1.12,19.08,25.22,61.44,21.65,9.54,5.04,12.29,4.33,4.56,2.26,6.06,1.22,0,0,30,0,4.78,1.14,33.32,0.03,14.78,10.82,4.57,10.24,0.67,0.78,0.33,0.74,2,2,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211894.68,211811.17,211859.48,211916.36,452070.56,452200.19,452368.23,452225.77,211859.48,212063.04,211805.72,211440.39,452368.23,452221.08,452496.12,452103.95,2,5,5,5,3,3,2,3,29,29,29,29,105.91,54.72,103.34,6.47,22.22,13.89,13.89,13.89,6,9,7,9,1200
0,-1,56,49.12,0,-1,0,17.8,0,-1,100000,18.4,0,-1,142.28,36.08,0,-1,47.43,12.03,0,-1,22.49,5.81,0,-1,56,0,0,-1,56,11.97,0,-1,0,9.52,0,-1,0,0.69,0,-1,0,0,0,-1,0,6,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,212852.99,0,212804.38,213026.06,452415.03,0,452496,452484.71,212748.61,0,212852.99,212747.44,452551.29,0,452415.03,452404.17,3,-1,3,3,2,-1,3,3,30,-1,20,26,12.1,-1,49.2,170.18,13.89,-1,13.89,13.89,6,-1,6,9,1200
0,85.24,0,-1,0,48.32,0,-1,0,49.22,0,-1,0,39.32,0,-1,0,13.11,0,-1,0,6.51,0,-1,0,48,0,-1,0,51,0,-1,0,5.61,0,-1,0,0.4,0,-1,0,3,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,212873.56,212590.49,212838.9,0,452361.55,452311.76,452442.96,0,212838.9,212929.98,212873.56,0,452442.96,452448.84,452361.55,0,2,3,3,-1,3,3,2,-1,38,37,6,-1,43.73,271,12.1,-1,13.89,13.89,13.89,-1,6,9,6,-1,1200
1.51,-1,21.6,80,1.14,-1,11.92,0,1.51,-1,12.63,100000,12.32,-1,21.33,117.56,3.08,-1,7.11,39.19,1.15,-1,3.42,19.59,0,-1,0,80,0.07,-1,4.86,80,13.45,-1,10.42,0,0.97,-1,0.75,0,1,-1,0,0,1,-1,3,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,213383.65,0,213359.56,213516.3,452432.38,0,452604.78,452465.64,213359.56,0,213383.65,213242.67,452604.78,0,452432.38,452467.92,4,-1,3,3,3,-1,4,3,38,-1,38,37,15.35,-1,126.57,85.06,13.89,-1,13.89,13.89,6,-1,6,7,1200
2.36,41.76,4.87,-1,6.56,15.89,1.39,-1,6.95,17.37,1.87,-1,3.37,102.36,39.62,-1,1.69,34.12,9.91,-1,0.77,16.36,3.77,-1,0,18,0,-1,0.14,31.96,0.94,-1,13.32,3.22,10.87,-1,0.96,0.23,0.78,-1,0,4,2,-1,1,1,3,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,213389.93,213283.12,213385.29,0,452295.98,452440.1,452459.55,0,213385.29,213517.96,213385.89,0,452459.55,452439.18,452331.24,0,2,3,4,-1,4,3,2,-1,38,37,38,-1,87.56,51,15.35,-1,13.89,13.89,13.89,-1,6,8,6,-1,1200
8,4.99,48,6.81,0,7.65,0,7.84,100000,8.01,100000,9.2,88.26,5.87,139.79,8.14,44.13,1.96,46.6,2.04,22.07,0.94,22.84,2.2,8,0,48,0,8,0.17,48,0.28,0,13.89,0,12.67,0,1,0,0.91,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211748.74,211644.12,211775.72,211876.01,451769.58,451841.31,451853.73,451748.32,211775.72,212021.04,211748.74,211644.12,451853.73,451702.13,451769.58,451841.31,2,3,3,4,2,3,2,2,29,29,29,29,11.33,106.25,42.92,104.53,8.33,13.89,22.22,13.89,5,7,6,7,1200
0,0,16,1.78,0,0,0,3.82,0,0,100000,4.15,0,0,21.65,3.89,0,0,10.83,1.3,0,0,5.41,0.59,0,0,16,0,0,0,16,0.07,0,0,0,14.96,0,0,0,1.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211785.99,211732.56,211736.94,211841.83,451141.95,451158.93,451276.89,451199.27,211736.94,211841.83,211785.99,211318.99,451276.89,451199.27,451141.95,451077.68,2,3,2,3,2,2,2,2,37,38,37,38,23.38,34.45,92.36,57.17,8.33,13.89,8.33,13.89,5,6,5,6,1200
24,0,-1,0,6356.73,0,-1,0,6898.56,0,-1,0,51.14,0,-1,0,12.79,0,-1,0,6.39,0,-1,0,23,0,-1,0,23.99,0,-1,0,0.01,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,213617.16,213517.45,0,213621.13,452036.04,452080.24,0,452132.51,0,213665.4,211805.72,213494.63,0,452155.71,452496.12,452087.44,4,5,-1,4,-1,3,2,4,37,38,-1,38,58.66,37.37,-1,26.84,13.89,13.89,-1,13.89,6,7,-1,7,1200
-1,8,24.5,0,-1,11.7,14.86,0,-1,12.2,17.64,0,-1,8.62,114.25,0,-1,2.16,38.08,0,-1,1.08,18.5,0,-1,0,17,0,-1,0.56,21.18,0,-1,9.91,1.8,0,-1,0.71,0.13,0,-1,0,3,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,213281.6,213399.22,213494.63,0,452005.7,452105.64,452087.44,213399.22,213484.54,0,213281.6,452105.64,452072.34,0,452005.7,-1,4,3,4,2,3,-1,3,-1,38,37,38,-1,115.99,26.81,64.56,-1,13.89,13.89,13.89,-1,7,6,7,1200
-1,0,8,0,-1,0,23.85,0,-1,0,24.97,0,-1,0,9.38,0,-1,0,4.69,0,-1,0,2.34,0,-1,0,2,0,-1,0,3.9,0,-1,0,4.47,0,-1,0,0.54,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,212651.04,212671.78,212801.8,0,451704.74,451811.25,451707.22,212671.78,212801.8,0,212651.04,451811.25,451707.22,0,451704.74,-1,2,2,2,2,2,-1,3,-1,38,37,38,-1,63.67,106.63,49.17,-1,13.89,8.33,13.89,-1,7,4,7,1200
0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,213001.95,212954.11,213124.36,0,451493.45,451613.82,451697.44,0,213124.36,0,212989.38,212965.6,451697.44,0,451522.35,451626.45,5,5,3,-1,3,-1,3,3,36,15,36,-1,44.56,24.71,83.82,-1,13.89,13.89,13.89,-1,7,7,7,-1,1200
86.86,10.09,2.68,-1,35.46,9.28,6.82,-1,36.26,11.39,7.51,-1,75.52,141.29,6.72,-1,18.88,47.1,2.24,-1,9.3,22.19,0.9,-1,10,8,0,-1,59.68,8.61,1.12,-1,4.1,1.22,7.29,-1,0.3,0.09,0.52,-1,0,1,2,-1,3,1,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,213023.53,212969.58,212989.38,0,451299.65,451449.54,451522.35,0,213001.95,0,213023.53,212893.09,451493.45,0,451299.65,451433.2,4,3,3,-1,3,-1,4,2,38,37,38,-1,143.76,8.93,49.75,-1,13.89,13.89,13.89,-1,7,6,7,-1,1200
1.9,-1,0,40,1.57,-1,0,0,1.9,-1,0,100000,9.75,-1,0,114.73,2.44,-1,0,28.68,1.01,-1,0,14.34,0,-1,0,40,0.04,-1,0,40,15.46,-1,0,0,1.11,-1,0,0,1,-1,0,0,1,-1,0,0,0,-1,0,0.125,0,-1,0,20.56068,0,-1,0,1.99,0,-1,0,0,213046.77,0,212989.97,213098.26,451255.58,0,451459.17,451297.86,212989.97,213098.26,213067.1,212975.57,451459.17,451297.86,451176.18,451424.61,4,-1,4,4,4,2,3,2,38,-1,38,37,24.32,-1,143.49,43.58,13.89,-1,13.89,13.89,7,-1,7,6,1200
